"","CandidateId","Survey.Label","survey_date_month","Booking.Date","working","english_mark","maths_mark","maths_lit_mark","CFT_answer_ODS","COM_answer_ODS"
"14523",633834,"Employment Journey Survey 3",2016.83333333333,"2016-03-23","No",50,30,NA,NA,5
"14524",633834,"Employment Journey Survey 3",2016.83333333333,"2016-03-23","No",50,30,NA,NA,5
"14525",633834,"Employment Journey Survey 4",2017.25,"2016-03-23","No",50,30,NA,NA,5
"14526",633834,"Employment Journey Survey 4",2017.25,"2016-03-23","No",50,30,NA,NA,5
"14527",633922,"Employment Journey Survey 1",2016.25,NA,"Yes",51,NA,55,NA,5
"14528",634014,"Employment Journey Survey 1",2016.16666666667,NA,"No",38,40,NA,"2",4
"14529",634014,"Employment Journey Survey 2",2016.58333333333,NA,"No",38,40,NA,"2",4
"14530",634167,"Employment Journey Survey 1",2016.25,NA,"No",53,NA,44,NA,7
"14531",634176,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",37,NA,30,NA,5
"14532",634176,"Employment Journey Survey 2",2016.75,"2016-01-21","Yes",37,NA,30,NA,5
"14533",634344,"Employment Journey Survey 1",2016.16666666667,NA,"No",73,NA,NA,"6",3
"14534",634344,"Employment Journey Survey 2",2016.5,NA,"No",73,NA,NA,"6",3
"14535",634386,"Employment Journey Survey 1",2016.91666666667,"2016-08-25","Yes",68,NA,NA,"7",NA
"14536",634406,"Employment Journey Survey 1",2017,"2016-09-05","No",44,NA,53,"7",NA
"14537",634500,"Employment Journey Survey 1",2016.16666666667,NA,"No",39,NA,42,NA,NA
"14538",634638,"Employment Journey Survey 2",2016.58333333333,NA,"Yes",55,NA,NA,NA,6
"14539",634638,"Employment Journey Survey 3",2016.83333333333,"2016-03-16","No",55,NA,NA,NA,6
"14540",634639,"Employment Journey Survey 3",2016.83333333333,"2016-01-13","No",52,NA,NA,"5",6
"14541",634769,"Employment Journey Survey 1",2016.25,NA,"No",60,NA,39,NA,5
"14542",634894,"Employment Journey Survey 3",2016.83333333333,"2016-01-11","No",49,NA,NA,NA,NA
"14543",634942,"Employment Journey Survey 1",2016.41666666667,NA,"No",60,NA,NA,"5",NA
"14544",635013,"Employment Journey Survey 3",2017,"2016-01-12","No",50,40,NA,NA,NA
"14545",635109,"Employment Journey Survey 1",2016.75,"2016-06-24","No",50,33,NA,NA,NA
"14546",635228,"Employment Journey Survey 1",2016.25,NA,"No",60,67,NA,NA,NA
"14547",635406,"Employment Journey Survey 1",2016.25,NA,"No",36,24,NA,"6",NA
"14548",635406,"Employment Journey Survey 3",2016.83333333333,"2016-03-30","No",36,24,NA,"6",NA
"14549",635475,"Employment Journey Survey 1",2016.25,NA,"No",40,33,NA,NA,NA
"14550",635518,"Employment Journey Survey 3",2017,"2016-02-24","Yes",49,NA,58,NA,NA
"14551",635533,"Employment Journey Survey 1",2017.33333333333,"2017-03-22","Yes",54,67,NA,"5",NA
"14552",635631,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,70,NA,6
"14553",635723,"Employment Journey Survey 1",2016.5,NA,"No",70,46,NA,NA,7
"14554",635723,"Employment Journey Survey 2",2016.83333333333,"2016-07-04","No",70,46,NA,NA,7
"14555",635723,"Employment Journey Survey 3",2017.16666666667,"2016-07-04","No",70,46,NA,NA,7
"14556",635776,"Employment Journey Survey 1",2016.25,NA,"No",78,60,NA,NA,5
"14557",635784,"Employment Journey Survey 2",2016.75,"2016-02-11","Yes",35,NA,NA,NA,NA
"14558",635784,"Employment Journey Survey 3",2017.08333333333,"2016-02-11","Yes",35,NA,NA,NA,NA
"14559",635784,"Employment Journey Survey 4",2017.41666666667,"2016-02-11","No",35,NA,NA,NA,NA
"14560",635797,"Employment Journey Survey 1",2016.25,NA,"No",53,NA,55,"5",6
"14561",635797,"Employment Journey Survey 3",2016.83333333333,"2016-04-15","No",53,NA,55,"5",6
"14562",635840,"Employment Journey Survey 2",2016.66666666667,"2016-01-21","No",62,50,NA,NA,6
"14563",635866,"Employment Journey Survey 3",2017.16666666667,"2016-05-03","Yes",50,78,NA,"5",NA
"14564",635934,"Employment Journey Survey 1",2016.58333333333,NA,"No",50,20,NA,NA,NA
"14565",635934,"Employment Journey Survey 2",2016.91666666667,"2016-04-29","No",50,20,NA,NA,NA
"14566",635934,"Employment Journey Survey 3",2017.25,"2016-04-29","No",50,20,NA,NA,NA
"14567",635970,"Employment Journey Survey 1",2016.25,NA,"No",67,28,NA,NA,7
"14568",635970,"Employment Journey Survey 1",2016.25,NA,"No",67,28,NA,NA,7
"14569",635999,"Employment Journey Survey 1",2016.33333333333,NA,"No",58,NA,NA,"6",6
"14570",635999,"Employment Journey Survey 2",2016.66666666667,"2016-01-12","No",58,NA,NA,"6",6
"14571",636085,"Employment Journey Survey 3",2017.08333333333,"2016-02-11","No",38,NA,NA,"7",NA
"14572",636411,"Employment Journey Survey 1",2016.66666666667,"2016-06-02","No",34,NA,41,"4",5
"14573",636537,"Employment Journey Survey 1",2017.33333333333,"2017-02-14","No",40,NA,47,NA,NA
"14574",636607,"Employment Journey Survey 2",2017.33333333333,"2016-10-13","Yes",40,39,NA,NA,NA
"14575",636669,"Employment Journey Survey 1",2016.41666666667,NA,"No",78,21,NA,"7",NA
"14576",636840,"Employment Journey Survey 3",2016.91666666667,"2016-07-11","Yes",67,NA,NA,NA,NA
"14577",636840,"Employment Journey Survey 4",2017.16666666667,"2016-07-11","Yes",67,NA,NA,NA,NA
"14578",636860,"Employment Journey Survey 2",2016.5,NA,"Yes",45,29,NA,NA,NA
"14579",636860,"Employment Journey Survey 3",2016.91666666667,"2016-05-05","No",45,29,NA,NA,NA
"14580",636882,"Employment Journey Survey 1",2016.25,NA,"Yes",40,NA,NA,"3",NA
"14581",636942,"Employment Journey Survey 1",2016.25,NA,"Yes",59,24,NA,NA,5
"14582",637105,"Employment Journey Survey 1",2016.25,NA,"No",50,27,NA,"5",NA
"14583",637133,"Employment Journey Survey 1",2017,"2016-09-29","No",40,NA,NA,NA,NA
"14584",637163,"Employment Journey Survey 2",2016.58333333333,NA,"No",58,40,NA,NA,NA
"14585",637163,"Employment Journey Survey 3",2016.91666666667,"2016-01-27","No",58,40,NA,NA,NA
"14586",637208,"Employment Journey Survey 1",2016.25,NA,"No",60,NA,NA,NA,5
"14587",637284,"Employment Journey Survey 1",2016.25,NA,"No",63,NA,NA,"4",NA
"14588",637284,"Employment Journey Survey 3",2016.83333333333,"2016-03-08","Yes",63,NA,NA,"4",NA
"14589",637284,"Employment Journey Survey 3",2016.91666666667,"2016-03-08","Yes",63,NA,NA,"4",NA
"14590",637284,"Employment Journey Survey 3",2016.91666666667,"2016-03-08","Yes",63,NA,NA,"4",NA
"14591",637284,"Employment Journey Survey 3",2016.91666666667,"2016-03-08","Yes",63,NA,NA,"4",NA
"14592",637331,"Employment Journey Survey 1",2016.25,NA,"No",39,NA,NA,"8",2
"14593",637331,"Employment Journey Survey 1",2016.25,NA,"No",39,NA,NA,"8",2
"14594",637351,"Employment Journey Survey 1",2016.25,NA,"No",63,70,NA,NA,4
"14595",637351,"Employment Journey Survey 2",2016.5,NA,"No",63,70,NA,NA,4
"14596",637351,"Employment Journey Survey 3",2016.91666666667,"2015-12-03","Yes",63,70,NA,NA,4
"14597",637392,"Employment Journey Survey 2",2016.58333333333,NA,"No",47,NA,47,NA,5
"14598",637392,"Employment Journey Survey 3",2016.91666666667,"2015-12-15","No",47,NA,47,NA,5
"14599",637392,"Employment Journey Survey 4",2017.25,"2015-12-15","No",47,NA,47,NA,5
"14600",638002,"Employment Journey Survey 1",2016.25,NA,"No",55,21,NA,"9",NA
"14601",638130,"Employment Journey Survey 1",2016.25,NA,"No",50,NA,59,"7",NA
"14602",638130,"Employment Journey Survey 2",2016.58333333333,NA,"No",50,NA,59,"7",NA
"14603",638130,"Employment Journey Survey 3",2016.83333333333,"2015-12-09","No",50,NA,59,"7",NA
"14604",638150,"Employment Journey Survey 1",2016.25,NA,"No",51,NA,50,NA,NA
"14605",638160,"Employment Journey Survey 2",2017.41666666667,"2016-10-11","No",50,50,NA,"6",6
"14606",638188,"Employment Journey Survey 3",2016.91666666667,NA,"No",54,NA,NA,NA,7
"14607",638293,"Employment Journey Survey 3",2017.33333333333,"2016-05-17","No",43,33,NA,"3",NA
"14608",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14609",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14610",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14611",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14612",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14613",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14614",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14615",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14616",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14617",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14618",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14619",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14620",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14621",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14622",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14623",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14624",638381,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,NA,"2",NA
"14625",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14626",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14627",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14628",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14629",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14630",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14631",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14632",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14633",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14634",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14635",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14636",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14637",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14638",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14639",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14640",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14641",638381,"Employment Journey Survey 4",2017.16666666667,"2016-04-26","Yes",50,NA,NA,"2",NA
"14642",638441,"Employment Journey Survey 2",2016.58333333333,NA,"Yes",40,NA,NA,NA,NA
"14643",638441,"Employment Journey Survey 4",2017.25,NA,"Yes",40,NA,NA,NA,NA
"14644",638553,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",33,NA,NA,"5",4
"14645",638573,"Employment Journey Survey 1",2016.33333333333,NA,"No",40,NA,36,NA,5
"14646",638573,"Employment Journey Survey 2",2016.75,"2016-01-26","No",40,NA,36,NA,5
"14647",638609,"Employment Journey Survey 1",2016.25,NA,"No",56,NA,50,NA,NA
"14648",638613,"Employment Journey Survey 1",2016.33333333333,NA,"No",50,NA,67,"6",NA
"14649",638636,"Employment Journey Survey 1",2016.33333333333,NA,"No",30,NA,NA,NA,NA
"14650",638636,"Employment Journey Survey 2",2016.66666666667,"2016-07-05","Yes",30,NA,NA,NA,NA
"14651",638636,"Employment Journey Survey 3",2017,"2016-07-05","Yes",30,NA,NA,NA,NA
"14652",638645,"Employment Journey Survey 3",2016.91666666667,"2015-12-10","No",40,NA,40,"6",5
"14653",638645,"Employment Journey Survey 4",2017.25,"2015-12-10","No",40,NA,40,"6",5
"14654",638802,"Employment Journey Survey 1",2017,"2016-04-19","Yes",47,42,NA,"9",NA
"14655",638802,"Employment Journey Survey 2",2017.33333333333,"2016-04-19","No",47,42,NA,"9",NA
"14656",638893,"Employment Journey Survey 1",2016.41666666667,NA,"No",60,NA,NA,NA,4
"14657",638932,"Employment Journey Survey 3",2016.83333333333,"2015-12-03","Yes",46,NA,NA,"7",NA
"14658",638949,"Employment Journey Survey 1",2016.25,NA,"No",69,42,NA,"7",NA
"14659",638950,"Employment Journey Survey 4",2017.25,"2015-12-07","No",53,NA,35,NA,5
"14660",639053,"Employment Journey Survey 2",2016.58333333333,NA,"Yes",52,NA,56,"8",7
"14661",639068,"Employment Journey Survey 1",2016.25,NA,"No",56,38,NA,"3",5
"14662",639098,"Employment Journey Survey 1",2016.41666666667,NA,"No",63,NA,34,"3",NA
"14663",639098,"Employment Journey Survey 2",2016.75,"2016-02-19","No",63,NA,34,"3",NA
"14664",639098,"Employment Journey Survey 4",2017.41666666667,"2017-01-24","No",63,NA,34,"3",NA
"14665",639195,"Employment Journey Survey 1",2017.41666666667,"2017-03-22","No",33,NA,NA,NA,NA
"14666",639264,"Employment Journey Survey 1",2017.08333333333,"2016-11-08","No",40,NA,NA,NA,4
"14667",639449,"Employment Journey Survey 3",2016.91666666667,"2016-01-07","No",62,NA,53,NA,NA
"14668",639455,"Employment Journey Survey 2",2016.75,"2016-01-27","No",54,28,NA,NA,NA
"14669",639659,"Employment Journey Survey 3",2016.91666666667,"2016-05-17","Yes",60,NA,NA,"7",7
"14670",639659,"Employment Journey Survey 4",2017.25,"2016-05-17","Yes",60,NA,NA,"7",7
"14671",639975,"Employment Journey Survey 3",2016.91666666667,"2016-02-26","No",10,NA,88,"6",NA
"14672",640027,"Employment Journey Survey 3",2017,"2016-04-05","Yes",61,NA,NA,NA,NA
"14673",640069,"Employment Journey Survey 3",2016.91666666667,"2015-12-15","Yes",64,70,NA,"8",NA
"14674",640182,"Employment Journey Survey 2",2017,"2016-08-25","Yes",48,NA,NA,NA,NA
"14675",640314,"Employment Journey Survey 3",2016.91666666667,"2016-05-31","No",65,NA,NA,NA,NA
"14676",640430,"Employment Journey Survey 1",2016.83333333333,"2016-07-25","No",46,NA,34,NA,NA
"14677",640479,"Employment Journey Survey 1",2016.25,NA,"No",61,NA,38,"3",4
"14678",640479,"Employment Journey Survey 1",2016.25,NA,"No",61,NA,38,"3",4
"14679",640493,"Employment Journey Survey 1",2017.41666666667,"2017-02-09","No",58,11,NA,"6",5
"14680",640646,"Employment Journey Survey 2",2016.58333333333,NA,"No",47,32,NA,"10",NA
"14681",640647,"Employment Journey Survey 1",2016.25,NA,"No",43,NA,55,"4",5
"14682",640647,"Employment Journey Survey 2",2016.58333333333,NA,"No",43,NA,55,"4",5
"14683",640647,"Employment Journey Survey 3",2016.91666666667,"2016-01-12","Yes",43,NA,55,"4",5
"14684",640647,"Employment Journey Survey 4",2017.25,"2016-01-12","No",43,NA,55,"4",5
"14685",640805,"Employment Journey Survey 1",2016.25,NA,"No",68,NA,NA,"4",3
"14686",640805,"Employment Journey Survey 2",2016.58333333333,NA,"No",68,NA,NA,"4",3
"14687",640949,"Employment Journey Survey 2",2016.66666666667,"2016-01-18","Yes",49,NA,NA,"5",NA
"14688",640949,"Employment Journey Survey 4",2017.33333333333,"2016-01-18","Yes",49,NA,NA,"5",NA
"14689",640956,"Employment Journey Survey 1",2016.25,NA,"Yes",50,NA,48,"4",NA
"14690",640962,"Employment Journey Survey 1",2016.25,NA,"No",60,29,NA,NA,NA
"14691",641020,"Employment Journey Survey 2",2016.58333333333,NA,"No",43,NA,46,NA,NA
"14692",641035,"Employment Journey Survey 1",2017.41666666667,"2015-12-14","No",46,NA,30,NA,4
"14693",641106,"Employment Journey Survey 2",2016.66666666667,"2016-01-18","No",42,NA,NA,"4",NA
"14694",641239,"Employment Journey Survey 2",2016.66666666667,"2016-02-18","Yes",55,NA,61,"8",NA
"14695",641239,"Employment Journey Survey 2",2016.66666666667,"2016-02-18","Yes",55,NA,61,"8",NA
"14696",641345,"Employment Journey Survey 2",2016.66666666667,"2016-01-20","No",64,NA,NA,NA,8
"14697",641453,"Employment Journey Survey 2",2016.75,"2016-02-22","No",55,NA,NA,NA,NA
"14698",641453,"Employment Journey Survey 3",2017.08333333333,"2016-02-22","No",55,NA,NA,NA,NA
"14699",641453,"Employment Journey Survey 4",2017.41666666667,"2016-02-22","No",55,NA,NA,NA,NA
"14700",641514,"Employment Journey Survey 1",2016.66666666667,"2016-05-14","No",33,25,NA,NA,NA
"14701",641514,"Employment Journey Survey 2",2017,"2016-05-14","No",33,25,NA,NA,NA
"14702",641556,"Employment Journey Survey 3",2017,"2016-02-10","No",49,NA,45,NA,5
"14703",641604,"Employment Journey Survey 1",2016.25,NA,"No",58,NA,NA,"4",NA
"14704",641604,"Employment Journey Survey 2",2016.58333333333,NA,"Yes",58,NA,NA,"4",NA
"14705",641604,"Employment Journey Survey 4",2017.25,"2016-02-04","Yes",58,NA,NA,"4",NA
"14706",641615,"Employment Journey Survey 1",2016.25,NA,"No",50,NA,34,NA,6
"14707",641615,"Employment Journey Survey 2",2016.58333333333,NA,"No",50,NA,34,NA,6
"14708",641647,"Employment Journey Survey 2",2016.66666666667,"2016-01-18","No",33,21,NA,NA,NA
"14709",641647,"Employment Journey Survey 4",2017.33333333333,"2016-01-18","No",33,21,NA,NA,NA
"14710",641715,"Employment Journey Survey 1",2016.25,NA,"No",70,56,NA,NA,NA
"14711",641826,"Employment Journey Survey 1",2016.58333333333,NA,"No",50,NA,NA,"3",NA
"14712",641826,"Employment Journey Survey 2",2016.91666666667,"2016-07-13","No",50,NA,NA,"3",NA
"14713",641829,"Employment Journey Survey 2",2016.58333333333,NA,"No",47,NA,30,NA,NA
"14714",641851,"Employment Journey Survey 1",2016.25,NA,"No",40,NA,NA,NA,NA
"14715",641875,"Employment Journey Survey 3",2016.91666666667,"2016-01-27","No",50,NA,45,"5",NA
"14716",641885,"Employment Journey Survey 3",2016.91666666667,"2016-03-11","No",40,40,NA,"10",6
"14717",641994,"Employment Journey Survey 1",2017.25,"2017-01-25","No",63,61,NA,"9",7
"14718",642145,"Employment Journey Survey 1",2016.33333333333,NA,"No",45,NA,25,NA,NA
"14719",642150,"Employment Journey Survey 4",2017.33333333333,"2016-05-31","No",50,NA,40,"8",NA
"14720",642163,"Employment Journey Survey 3",2016.91666666667,"2016-09-07","Yes",53,59,NA,NA,3
"14721",642163,"Employment Journey Survey 4",2017.25,"2016-09-07","Yes",53,59,NA,NA,3
"14722",642224,"Employment Journey Survey 1",2016.33333333333,NA,"No",34,NA,NA,NA,3
"14723",642230,"Employment Journey Survey 1",2016.25,NA,"No",53,30,NA,"8",NA
"14724",642311,"Employment Journey Survey 1",2016.33333333333,NA,"No",45,NA,66,"6",5
"14725",642311,"Employment Journey Survey 2",2016.66666666667,"2016-01-26","No",45,NA,66,"6",5
"14726",642311,"Employment Journey Survey 3",2017,"2016-01-26","Yes",45,NA,66,"6",5
"14727",642323,"Employment Journey Survey 1",2016.5,NA,"No",71,15,NA,"6",4
"14728",642414,"Employment Journey Survey 1",2016.58333333333,NA,"No",59,NA,NA,NA,7
"14729",642467,"Employment Journey Survey 2",2016.58333333333,NA,"No",52,NA,NA,NA,6
"14730",642475,"Employment Journey Survey 1",2016.33333333333,NA,"No",50,NA,NA,NA,7
"14731",642544,"Employment Journey Survey 2",2016.66666666667,"2016-08-02","No",51,NA,41,NA,NA
"14732",642684,"Employment Journey Survey 2",2016.75,"2016-02-02","Yes",57,19,NA,NA,NA
"14733",642843,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",44,NA,NA,"3",5
"14734",642852,"Employment Journey Survey 2",2017.41666666667,NA,"No",59,NA,52,"6",NA
"14735",642922,"Employment Journey Survey 1",2016.33333333333,NA,"No",59,NA,NA,NA,NA
"14736",642922,"Employment Journey Survey 2",2016.66666666667,"2016-04-07","No",59,NA,NA,NA,NA
"14737",642922,"Employment Journey Survey 3",2017,"2016-04-07","No",59,NA,NA,NA,NA
"14738",643017,"Employment Journey Survey 1",2016.25,NA,"Yes",56,NA,NA,"6",6
"14739",643039,"Employment Journey Survey 1",2016.25,NA,"No",60,NA,37,NA,NA
"14740",643296,"Employment Journey Survey 1",2016.33333333333,NA,"No",45,NA,32,NA,5
"14741",643300,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",33,NA,NA,NA,NA
"14742",643335,"Employment Journey Survey 2",2016.83333333333,NA,"Yes",56,NA,45,NA,NA
"14743",643347,"Employment Journey Survey 1",2017.41666666667,"2017-02-18","Yes",36,NA,37,NA,NA
"14744",643403,"Employment Journey Survey 3",2017.08333333333,"2016-11-17","No",33,NA,NA,NA,NA
"14745",643416,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",70,NA,NA,NA,5
"14746",643416,"Employment Journey Survey 2",2016.66666666667,"2016-02-17","Yes",70,NA,NA,NA,5
"14747",643416,"Employment Journey Survey 3",2017,"2016-02-17","Yes",70,NA,NA,NA,5
"14748",643416,"Employment Journey Survey 4",2017.33333333333,"2016-02-17","Yes",70,NA,NA,NA,5
"14749",643442,"Employment Journey Survey 1",2016.58333333333,NA,"Yes",40,NA,41,"8",NA
"14750",643538,"Employment Journey Survey 1",2016.33333333333,NA,"No",40,NA,31,"5",5
"14751",643538,"Employment Journey Survey 2",2016.66666666667,"2016-01-25","Yes",40,NA,31,"5",5
"14752",643538,"Employment Journey Survey 3",2017,"2016-01-25","No",40,NA,31,"5",5
"14753",643656,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",63,NA,NA,NA,NA
"14754",643656,"Employment Journey Survey 2",2016.66666666667,"2016-01-27","Yes",63,NA,NA,NA,NA
"14755",643656,"Employment Journey Survey 3",2017,"2016-01-27","Yes",63,NA,NA,NA,NA
"14756",643789,"Employment Journey Survey 2",2016.58333333333,NA,"Yes",60,NA,NA,NA,7
"14757",643789,"Employment Journey Survey 3",2016.91666666667,"2015-12-14","Yes",60,NA,NA,NA,7
"14758",643789,"Employment Journey Survey 4",2017.25,"2015-12-14","Yes",60,NA,NA,NA,7
"14759",643808,"Employment Journey Survey 1",2016.33333333333,NA,"No",48,34,NA,"4",5
"14760",643808,"Employment Journey Survey 2",2016.66666666667,"2016-02-10","No",48,34,NA,"4",5
"14761",643860,"Employment Journey Survey 1",2016.41666666667,NA,"Yes",32,12,NA,NA,NA
"14762",643947,"Employment Journey Survey 1",2016.58333333333,NA,"No",54,NA,NA,NA,NA
"14763",643947,"Employment Journey Survey 2",2016.91666666667,"2016-04-11","No",54,NA,NA,NA,NA
"14764",643964,"Employment Journey Survey 2",2016.66666666667,"2016-03-01","No",50,NA,NA,NA,6
"14765",644112,"Employment Journey Survey 1",2016.5,NA,"No",64,NA,NA,NA,NA
"14766",644218,"Employment Journey Survey 3",2017.08333333333,"2016-02-26","No",33,NA,25,"5",5
"14767",644219,"Employment Journey Survey 4",2017.41666666667,"2017-05-25","No",39,NA,NA,"5",5
"14768",644268,"Employment Journey Survey 2",2016.66666666667,"2016-02-16","Yes",40,NA,NA,"6",5
"14769",644268,"Employment Journey Survey 3",2017,"2016-02-16","Yes",40,NA,NA,"6",5
"14770",644268,"Employment Journey Survey 4",2017.33333333333,"2016-02-16","Yes",40,NA,NA,"6",5
"14771",644376,"Employment Journey Survey 1",2016.33333333333,NA,"No",46,NA,45,"3",NA
"14772",644376,"Employment Journey Survey 2",2016.66666666667,"2016-09-05","No",46,NA,45,"3",NA
"14773",644376,"Employment Journey Survey 3",2017,"2016-09-05","No",46,NA,45,"3",NA
"14774",644537,"Employment Journey Survey 2",2016.91666666667,"2016-05-10","Yes",40,NA,NA,"5",NA
"14775",644543,"Employment Journey Survey 1",2016.66666666667,"2017-04-26","No",48,NA,50,"6",7
"14776",644543,"Employment Journey Survey 2",2017,"2017-04-26","No",48,NA,50,"6",7
"14777",644543,"Employment Journey Survey 3",2017.33333333333,"2017-04-26","No",48,NA,50,"6",7
"14778",644679,"Employment Journey Survey 1",2016.41666666667,NA,"No",47,NA,42,NA,NA
"14779",644884,"Employment Journey Survey 1",2016.33333333333,NA,"No",79,NA,90,"9",9
"14780",644884,"Employment Journey Survey 2",2016.66666666667,"2016-04-26","No",79,NA,90,"9",9
"14781",644962,"Employment Journey Survey 1",2016.5,NA,"Yes",45,NA,60,"7",6
"14782",644962,"Employment Journey Survey 1",2016.5,NA,"Yes",45,NA,60,"7",6
"14783",644962,"Employment Journey Survey 1",2016.5,NA,"Yes",45,NA,60,"7",6
"14784",644965,"Employment Journey Survey 2",2016.66666666667,"2016-02-03","No",56,NA,NA,NA,5
"14785",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14786",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14787",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14788",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14789",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14790",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14791",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14792",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14793",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14794",644965,"Employment Journey Survey 3",2017,"2016-02-03","Yes",56,NA,NA,NA,5
"14795",645238,"Employment Journey Survey 1",2016.41666666667,NA,"No",43,NA,40,NA,5
"14796",645238,"Employment Journey Survey 1",2016.41666666667,NA,"No",43,NA,40,NA,5
"14797",645297,"Employment Journey Survey 1",2016.33333333333,NA,"No",50,NA,NA,"3",NA
"14798",645297,"Employment Journey Survey 3",2017,"2016-01-15","No",50,NA,NA,"3",NA
"14799",645398,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",51,NA,42,"7",NA
"14800",645447,"Employment Journey Survey 2",2016.75,"2016-07-25","Yes",48,NA,39,"6",NA
"14801",645447,"Employment Journey Survey 2",2016.75,"2016-07-25","Yes",48,NA,39,"6",NA
"14802",645511,"Employment Journey Survey 1",2016.83333333333,"2016-07-05","No",49,NA,66,"6",NA
"14803",645584,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",50,NA,NA,"5",NA
"14804",645592,"Employment Journey Survey 1",2016.33333333333,NA,"No",50,NA,35,NA,7
"14805",645684,"Employment Journey Survey 2",2016.66666666667,"2016-01-18","No",50,29,NA,"6",6
"14806",645687,"Employment Journey Survey 1",2016.66666666667,"2016-05-06","Yes",56,NA,52,"8",7
"14807",645761,"Employment Journey Survey 1",2016.33333333333,NA,"Yes",60,NA,NA,"8",NA
